Aegilops tauschii
Amborella trichopoda
Arabidopsis lyrata
Vitis vinifera,C00009090 ,"Epicatechin-(4beta-"
Vitis vinifera,C00009210 ,"Catechin-(4alpha-"
Vitis vinifera,C00009212 ,"Epicatechin-(4beta-"
Vitis vinifera,C00009224 ,"C52H42O22"
Vitis vinifera,C00009225 ,"Epicatechin-(4beta-"
Vitis vinifera,C00009228 ,"Epicatechin-(4beta-"

Volvox carteri f. nagariensis
Zea mays,C00000674 ,"Luteolin"
Zea mays,C00000982 ,"Naringenin"
Zea mays,C00002374 ,"Cyanidin 3-O-glucoside"
Zea mays,C00002526 ,"Genistein"
Zea mays,C00003817 ,"Apigenin"
Zea mays,C00004565 ,"Kaempferol"
Zea mays,C00004631 ,"Quercetin"
Zea mays,C00005412 ,"Quercetin 3-O-neohesperidoside"
Zea mays,C00005427 ,"Quercetin 3,7-O-beta-diglucopyranoside"
Zea mays,C00005435 ,"Quercetin 3,3'-diglucoside"
Zea mays,C00005602 ,"Quercetin 3,7-dimethyl ether 5-glucoside"
Zea mays,C00006614 ,"Cyanidin"
Zea mays,C00006796 ,"Cyanidin 3-(6''-malonylglucoside)"
Zea mays,C00006799 ,"Cyanidin 3-(3'',6''-dimalonylglucoside)"

Ziziphus jujuba,C00000947 ,"Catechin"
Ziziphus jujuba,C00005413 ,"Quercetin 3-O-rutinoside"
Ziziphus jujuba,C00008808 ,"ent-Catechin"

Glycine soja
Medicago truncatula,C00000982 ,"Naringenin"
Medicago truncatula,C00001071 ,"Myricetin"
Medicago truncatula,C00006925 ,"Isoliquiritigenin"
Medicago truncatula,C00010110 ,"Genistein 7-O-beta-D-glucoside 6''-O-malonate"

Rosa chinensis
Vigna unguiculata
