Aegilops tauschii: 
Amborella trichopoda: 
Arabidopsis lyrata: 
 ,C00004281 ,Luteolin 7-apiosyl-(1-
 ,C00004565 ,Kaempferol
 ,C00004631 ,Quercetin
 ,C00005374 ,Quercetin3-O-alpha-rhamnopyranoside
 ,C00005431 ,Quercetin 3-rhamnoside-7-glucoside
 ,C00006614 ,Cyanidin
 ,C00007233 ,Naringenin chalcone
 ,C00011174 ,Luteolin 7-O-(2-apiofuranosyl-4-glucopyranosyl-6-malonyl)glucopyranoside

Carica papaya:  ,C00000982 ,Naringenin
 ,C00004565 ,Kaempferol
 ,C00004631 ,Quercetin
 ,C00005413 ,Quercetin 3-O-rutinoside

Chenopodium quinoa:  ,C00005155 ,Kaempferol 3-apiosyl-(1-
 ,C00005204 ,Kaempferol 3-(2Gal-apiosylrobinobioside)

Chlamydomonas reinhardtii: 
Chlorella variabilis: 
Chondrus crispus: 
Cicer arietinum:  ,C00005161 ,Kaempferol 3-apiosyl-(1-
 ,C00006925 ,Isoliquiritigenin

Citrus clementina: 
Citrus sinensis:  ,C00002374 ,Cyanidin 3-O-glucoside
 ,C00006792 ,Cyanidin 3-(4''-acetylglucoside)
 ,C00006796 ,Cyanidin 3-(6''-malonylglucoside)

Coccomyxa subellipsoidea: 
Cucumis melo: 
Cucumis sativus:  ,C00004172 ,Apigenin 7-(6''-p-coumarylglucoside)
 ,C00005373 ,Quercetin 3-O-beta-D-glucoside

Cucurbita maxima: 
Cucurbita moschata: 
Cucurbita pepo subsp. pepo: 
Cyanidioschyzon merolae: 
Cynara cardunculus var. scolymus: 
Daucus carota:  ,C00000674 ,Luteolin
 ,C00000982 ,Naringenin
 ,C00001067 ,Luteolin 7-O-(6''-malonylglucoside)
 ,C00002374 ,Cyanidin 3-O-glucoside
 ,C00003817 ,Apigenin
 ,C00004156 ,Apigenin 7-O-rutinoside
 ,C00004268 ,Luteolin 7-O-beta-D-glucuronide
 ,C00004282 ,Luteolin 7-O-rutinoside
 ,C00004330 ,Luteolin 4'-sulfate
 ,C00006614 ,Cyanidin
 ,C00006655 ,Cyanidin 3-lathyroside
 ,C00006670 ,Cyanidin 3-glucosyl-(1-
 ,C00006831 ,C39H43O22
 ,C00006832 ,C41H45O22
 ,C00006833 ,Cyanidin 3-[6-(6-ferulylglucosyl)-2-xylosylgalactoside]
 ,C00006834 ,Cyanidin 3-[6-(6-sinapylglucosyl)-2-xylosylgalactoside]
 ,C00007233 ,Naringenin chalcone
 ,C00033739 ,Cyanidin 3-O-(2-O-beta-xylopyranosyl)-beta-galactopyranoside

Dendrobium catenatum: 
Durio zibethinus: 
Elaeis guineensis: 
Eucalyptus grandis: 
Eutrema salsugineum: 
Fragaria vesca: 
Galdieria sulphuraria: 
Glycine max:  ,C00000982 ,Naringenin
 ,C00002374 ,Cyanidin 3-O-glucoside
 ,C00005165 ,Kaempferol 3-O-sophoroside
 ,C00005166 ,Kaempferol 3-O-gentiobioside
 ,C00005167 ,Kaempferol 3-neohesperidoside
 ,C00005215 ,Kaempferol 3-glucosyl-(1-
 ,C00005217 ,Kaempferol 3-(2G-glucosylrutinoside)
 ,C00005218 ,Kaempferol 3-(2G-rhamnosylgentiobioside)
 ,C00005409 ,Quercetin 3-O-sophoroside
 ,C00005411 ,Quercetin 3-gentiobioside
 ,C00005412 ,Quercetin 3-O-neohesperidoside
 ,C00005453 ,Quercetin 3-(2G-glucosylgentiobioside)
 ,C00005454 ,Quercetin 3-(2G-glucosylrutinoside)
 ,C00005455 ,Quercetin 3-(2G-rhamnosylgentiobioside)
 ,C00006925 ,Isoliquiritigenin
 ,C00007233 ,Naringenin chalcone

Gossypium arboreum:  ,C00005386 ,Quercetin 3'-glucoside

Gossypium hirsutum:  ,C00004651 ,Quercetin 3,5,7,4'-tetramethyl ether
 ,C00004652 ,Quercetin 3,5,3',4'-tetramethyl ether
 ,C00005373 ,Quercetin 3-O-beta-D-glucoside
 ,C00005386 ,Quercetin 3'-glucoside

Gossypium raimondii: 
Helianthus annuus:  ,C00002374 ,Cyanidin 3-O-glucoside
 ,C00006651 ,Cyanidin 3-xyloside

Hevea brasiliensis: 
Ipomoea nil:  ,C00006828 ,C42H47O24
 ,C00006847 ,Cyanidin 3-[6''-(4-glucosylcaffeyl)sophoroside]-5-glucoside

Jatropha curcas: 
Juglans regia: 
Lactuca sativa:  ,C00006796 ,Cyanidin 3-(6''-malonylglucoside)
 ,C00013883 ,Quercetin 3-(6''-malonylglucoside)-7-glucoside

Lotus japonicus:  ,C00000958 ,epi-Gallocatechin 3-O-gallate
 ,C00005372 ,Quercetin 3-galactoside
 ,C00005373 ,Quercetin 3-O-beta-D-glucoside
 ,C00005374 ,Quercetin3-O-alpha-rhamnopyranoside
 ,C00005413 ,Quercetin 3-O-rutinoside
 ,C00009210 ,Catechin-(4alpha-
 ,C00009237 ,Gallocatechin-(4alpha-
 ,C00009238 ,Epigallocatechin-(4beta-

Lupinus angustifolius: 
Malus domestica: 
Manihot esculenta: 
Micromonas commoda: 
Micromonas pusilla: 
Momordica charantia:  ,C00000947 ,Catechin
 ,C00000956 ,Epicatechin
 ,C00000982 ,Naringenin
 ,C00004565 ,Kaempferol
 ,C00004631 ,Quercetin
 ,C00005373 ,Quercetin 3-O-beta-D-glucoside
 ,C00005413 ,Quercetin 3-O-rutinoside
 ,C00007233 ,Naringenin chalcone

Monoraphidium neglectum: 
Musa acuminata:  ,C00000947 ,Catechin
 ,C00000956 ,Epicatechin
 ,C00000982 ,Naringenin
 ,C00004565 ,Kaempferol
 ,C00004631 ,Quercetin
 ,C00005372 ,Quercetin 3-galactoside
 ,C00005373 ,Quercetin 3-O-beta-D-glucoside
 ,C00005413 ,Quercetin 3-O-rutinoside

Nelumbo nucifera:  ,C00005372 ,Quercetin 3-galactoside
 ,C00005373 ,Quercetin 3-O-beta-D-glucoside

Nicotiana attenuata: 
Nicotiana sylvestris: 
Nicotiana tabacum:  ,C00005472 ,Quercetin 3-rutinoside-7-glucoside

Nicotiana tomentosiformis: 
Olea europaea v. sylvestris: 
Oryza brachyantha: 
Oryza sativa japonica RAPDB: 
Oryza sativa japonica RefSeq: 
Ostreococcus lucimarinus: 
Ostreococcus tauri: 
Papaver somniferum:  ,C00005411 ,Quercetin 3-gentiobioside

Phalaenopsis equestris:  ,C00011095 ,Cyanidin 3-O-[beta-D-glucopyranoside]-7,3'-di-O-[6-O-(sinapyl)-beta-D-glucopyranoside]
 ,C00011096 ,Cyanidin 3-O-[6-O-(malonyl)-beta-D-glucopyranoside]-7,3'-di-O-[6-O-(sinapyl)-beta-D-glucopyranoside]

Phaseolus vulgaris:  ,C00005141 ,Kaempferol 3-glucuronide
 ,C00005150 ,Kaempferol 7-O-rhamnoside

Phoenix dactylifera: 
Physcomitrium patens subsp. Patens: 
Populus trichocarpa: 
Populus euphratica: 
Prunus avium:  ,C00000947 ,Catechin
 ,C00000982 ,Naringenin
 ,C00005149 ,Kaempferol-7-O-glucoside
 ,C00005152 ,Kaempferol 4'-glucoside
 ,C00005194 ,Kaempferol 3,4'-di-O-beta-D-glucopyranoside
 ,C00005217 ,Kaempferol 3-(2G-glucosylrutinoside)
 ,C00005247 ,Kaempferol 3-rutinoside-4'-glucoside
 ,C00005477 ,Quercetin 3-rutinoside-4'-glucoside
 ,C00005488 ,Quercetin 3-rutinoside-7,3'-diglucoside
 ,C00006614 ,Cyanidin
 ,C00048239 ,(+)-Naringenin

Prunus mume:  ,C00000982 ,Naringenin
 ,C00005412 ,Quercetin 3-O-neohesperidoside
 ,C00005413 ,Quercetin 3-O-rutinoside
 ,C00013879 ,Quercetin 3-rhamnosyl-(1-

Prunus persica:  ,C00000947 ,Catechin
 ,C00000982 ,Naringenin
 ,C00000998 ,Naringenin 7-O-beta-D-glucoside
 ,C00004565 ,Kaempferol

Pyrus x bretschneideri: 
Quercus suber:  ,C00005849 ,Kaempferol 3-(2''-p-coumarylglucoside)
 ,C00005853 ,Kaempferol 3-(4''-acetyl-6''-p-coumarylglucoside)
 ,C00005858 ,Kaempferol 3-(2'',3''-diacetyl-4''-(Z)-p-coumaryl-6''-(E)-p-coumarylglucoside)
 ,C00005859 ,Kaempferol 3-(3'',4''-diacetyl-2'',6''-di-(E)-p-coumarylglucoside)

Ricinus communis:  ,C00005134 ,Kaempferol 3-xyloside
 ,C00013786 ,Kaempferol 3-(6''-acetylglucosyl)-(1-
 ,C00014318 ,Naringenin 7-(2-p-Coumaroylglucoside)

Selaginella moellendorffii: 
Sesamum indicum: 
Setaria italica: 
Solanum lycopersicum:  ,C00000998 ,Naringenin 7-O-beta-D-glucoside
 ,C00004565 ,Kaempferol
 ,C00005374 ,Quercetin3-O-alpha-rhamnopyranoside
 ,C00005413 ,Quercetin 3-O-rutinoside
 ,C00007233 ,Naringenin chalcone

Solanum pennellii:  ,C00004638 ,Quercetin 3,7-dimethyl ether
 ,C00004649 ,Quercetin 7,3',4'-trimethyl ether

Solanum tuberosum:  ,C00005230 ,Kaempferol 3-sophoroside-7-rhamnoside
 ,C00005258 ,Kaempferol 3-sophorotrioside-7-rhamnoside
 ,C00005373 ,Quercetin 3-O-beta-D-glucoside
 ,C00005413 ,Quercetin 3-O-rutinoside
 ,C00005454 ,Quercetin 3-(2G-glucosylrutinoside)

Sorghum bicolor:  ,C00006610 ,Apigeninidin
 ,C00006753 ,Apigeninidin 5-(5''-caffeylarabinoside)

Spinacia oleracea: 
Tarenaya hassleriana: 
Theobroma cacao:  ,C00000674 ,Luteolin
 ,C00000947 ,Catechin
 ,C00000956 ,Epicatechin
 ,C00000982 ,Naringenin
 ,C00000998 ,Naringenin 7-O-beta-D-glucoside
 ,C00003817 ,Apigenin
 ,C00005372 ,Quercetin 3-galactoside
 ,C00005373 ,Quercetin 3-O-beta-D-glucoside
 ,C00006650 ,Cyanidin 3-arabinoside
 ,C00013256 ,Epicatechin 8-C-beta-D-galactoside
 ,C00036803 ,bis-8,8'-Catechinylmethane

Vigna angularis:  ,C00000947 ,Catechin
 ,C00006614 ,Cyanidin
 ,C00008817 ,Gallocatechin
 ,C00008852 ,Catechin 7-O-beta-D-glucopyranoside
 ,C00009067 ,Catechin-(4alpha-

Vigna radiata:  ,C00005141 ,Kaempferol 3-glucuronide
 ,C00005409 ,Quercetin 3-O-sophoroside
 ,C00008817 ,Gallocatechin

Vitis vinifera:  ,C00000947 ,Catechin
 ,C00000956 ,Epicatechin
 ,C00000958 ,epi-Gallocatechin 3-O-gallate
 ,C00002374 ,Cyanidin 3-O-glucoside
 ,C00005373 ,Quercetin 3-O-beta-D-glucoside
 ,C00006793 ,Cyanidin 3-(6''-acetylglucoside)
 ,C00008817 ,Gallocatechin
 ,C00008866 ,(-)-Epicatechin 3-O-gallate
 ,C00008882 ,Gallocatechin 3-O-gallate
 ,C00009086 ,Epicatechin-(4beta-
 ,C00009087 ,Epicatechin-(4beta-
 ,C00009090 ,Epicatechin-(4beta-
 ,C00009210 ,Catechin-(4alpha-
 ,C00009212 ,Epicatechin-(4beta-
 ,C00009224 ,C52H42O22
 ,C00009225 ,Epicatechin-(4beta-
 ,C00009228 ,Epicatechin-(4beta-

Volvox carteri f. nagariensis: 
Zea mays:  ,C00000674 ,Luteolin
 ,C00000982 ,Naringenin
 ,C00002374 ,Cyanidin 3-O-glucoside
 ,C00003817 ,Apigenin
 ,C00004565 ,Kaempferol
 ,C00004631 ,Quercetin
 ,C00005412 ,Quercetin 3-O-neohesperidoside
 ,C00005427 ,Quercetin 3,7-O-beta-diglucopyranoside
 ,C00005435 ,Quercetin 3,3'-diglucoside
 ,C00005602 ,Quercetin 3,7-dimethyl ether 5-glucoside
 ,C00006614 ,Cyanidin
 ,C00006796 ,Cyanidin 3-(6''-malonylglucoside)
 ,C00006799 ,Cyanidin 3-(3'',6''-dimalonylglucoside)

Ziziphus jujuba:  ,C00000947 ,Catechin
 ,C00005413 ,Quercetin 3-O-rutinoside
 ,C00008808 ,ent-Catechin

Glycine soja: 
Medicago truncatula:  ,C00000982 ,Naringenin
 ,C00001071 ,Myricetin
 ,C00006925 ,Isoliquiritigenin

Rosa chinensis: 
Vigna unguiculata: 
